"AZIMO CANADA INC.","173","UPPER"," ","LONDON"," ","447518531461","N1 1RG"
"10271446 CANADA LTD.","3-9030","LESLIE STREET"," ","RICHMOND HILL","ON","4168774222","L4B1G2"
"ADVANCED ENTERPRISES INC","203-1845","ROBSON ST"," ","VANCOUVER","BC","6047253225","V6G1E4"
" ","74","WINTHROP DRIVE"," ","WINTHROP","BC","61434024182","6150"
"FINE INVESTMENT INC.","1608","2004 FULLERTON AVE CANADA"," ","NORTH VANCOUVER","BC","16044455363","V7P3G8"
"9959807 CANADA LTD.","50","BICKERTON CRES"," ","NORTH YORK","ON","6476767653","M2J3T1"
" ","3 315","LONSDALE AVE CANADA"," ","NORTH VANCOUVER","BC","7789196148","V7M2G3"
"SHAHAB CARPET INCORPORATED","28 747","DON MILLS RD"," ","TORONTO","ON","6477122575","M3C1T2"
"SALAM ACCOUNTING INC.","102-782","RICHMOND ST."," ","LONDON","ON","5197027716","N6A3H5"
" ","204","1500 UPPER MIDDLE ROAD WEST CANADA"," ","OAKVILLE","ON","4165237109","L6M0C2"
"CASHREMIT INC.","5508","15 AVENUE SW"," ","EDMONTON","AB","5879843342","T6X1R5"
"ARMAT EXCHANGE INC","164 7181","YONGE ST."," ","MARKHAM","ON","6473026027","L3T0C7"
"SMARTREMIT INC.","250-997","SEYMOUR ST"," ","VANCOUVER","BC","5712714065","V6B3M1"
"DERHAM INC.","7378","YONGE STREET","UNIT 18B","THORNHILL","ON","9055977786","L3T1S4"
" ","103","HETTLE COVE"," ","SASKATOON","SK","6393178266","S7T0E8"
"SAFE SOUND SPEED EXCHANGE LTD.","HUANG SUITE 2300-1066","C/O AIDAN","WEST HASTINGS STREET"," ","VANCOUVER","BC","7783232336","V6E3X2"
"FIRST GLOBAL MONEY INC.","909","7 AVE SW","#102","CALGARY","AB","3239813800","T2P1A6"
" ","115","AMULET CR CANADA"," ","RICHMOND HILL","ON","6474700991","L4S2V9"
"ESY INTERNATIONAL INC.","10650","PLACE DE L'ACADIE"," ","MONTRÉAL","QC","5145157902","H4N0B6"
"MKB HYDROTECHNICAL CONSULTANTS LTD.","15910","102A AVENUE"," ","SURREY","BC","6048078549","V4N2N4"
"CASH TRANSFORMER FINANCIAL SERVICES INC.","701-4688","KINGSWAY"," ","BURNABY","BC","7789296768","V5H0E9"
"HUANYU SUHUI CO., LTD","700 401","GEORGIA ST W CANADA"," ","VANCOUVER","BC","6046619218","V6B5A1"
"A1 EXCHANGE INC.","906-6823","STATION HILL DR."," ","BURNABY","BC","6044453396","V3N0A9"
"COCOMOPAY.COM, INC.","16","DONCLIFFE DRIVE"," ","TORONTO","ON","8777010555","M4N2E6"
"FAOLEX GLOBAL SERVICES INC.","406 60","CALLOWHILL DRIVE"," ","ETOBICOKE","ON","6476211370","M9R3L5"
"RELIABLE ACCOUNTANCY","1817","1050 MARKHAM ROAD"," ","TORONTO","ON","6475321023","M1H2Y7"
"OPAY INC.","3950","14TH AVE.","UNIT 304","MARKHAM","ON","6479313090","L3R0A9"
"ELEPHANT TRANSFERS INC.","250-997","SEYMOUR ST"," ","VANCOUVER","BC","5714064065","V6B3M1"
"VANADEL INCORPORATED","1052","WICKSON WAY"," ","MILTON","ON","6472291206","L9T6Y4"
"CC LEGENDS  WORLD INC","2131","8339","=","KENNEDY RD","UNIT 2010","MRAKHAM","ON","6473000260","L3R5W7"
"NUMO CORP","28","LOGAN AVE CANADA"," ","TORONTO","ON","4165298405","M4M2M8"
"10000279 MANITOBA LTD","108","CRAGLEA CORNER"," ","WINNIPEG","MB","2048697687","R2C4L2"
" ","11205","12 AVENUE NW"," ","EDMONTON","AB","7804404549","T6J6R8"
" ","5B","MACARTNEY CR CANADA"," ","DEAKIN"," ","61418804924","2600"
"9317-7780 QUEBEC INC","9870","CROISSANT ROCHELLE"," ","BROSSARD","QC","15148241596","J4X2Y1"
"CASH JOINT INC.","112-40","NEW DELHI DR"," ","MARKHAM","ON","6476674262","L3S0B5"
" ","110-16221","95 STREET NW"," ","EDMONTON","AB","5875990614","T5Z3V3"
" ","196","SPENVALLEY DRIVE"," ","NORTH YORK","ON","6475736287","M3L1Z9"
"PING EXPRESS CANADA INC.","333","SHEPPARD AVENUE EAST","SUITE 108","TORONTO","ON","12132585159","M2N3B3"
"2585299 ONTARIO INC","4500","SHEPPARD AVE EAST","SUITE 111","TORONTO","ON","14163004463","M1S3R6"
"KWIK DOLLAR LLC","5851","SAN FELIPE STREET","SUITE 400","HOUSTON","TX","2816578391","77057"
"WEALTHY ASIA CANADA HOLDINGS LTD","5728","EAST BOULEVARD CANADA"," ","VANCOUVER","BC","6048252929","V6M4M4"
"GUIEN TRADING LTD.","909","7831 WESTMINSTER HWY"," ","RICHMOND","BC","7788333308","V6X4J4"
"Y.M.V CORPORATION","37","COLONIAL CRES"," ","RICHMOND HILL","ON","6479397040","L4E3W1"
"FULL CHAIN TECHNOLOGY INC.","8","HILLHOLM BLVD CANADA"," ","RICHMOND HILL","ON","6473679738","L4B2H9"
"RKRK FINANCIAL CORP.","4305-85","QUEENS WHARF RD."," ","TORONTO","ON","6478309363","M5V0J9"
"MINUTE FLASH TECHNOLOGIES LTD","101","DELLS CRES"," ","BRAMPTON","ON","6473883905","L7A2R4"
"WISEVIEW TRADING DMCC"," "," "," ","DUBAI","BC","6479944050","L4C1Z9"
"THE MORE EXCHANGE LTD.","360-3820","CESSNA DRIVE"," ","RICHMOND","BC","6042760563","V7B0A2"
"ATLANTIC & PACIFIC FOREX LTD.","7399","MURDOCH AVE CANADA"," ","RICHMOND","BC","7783026816","V6Y0J7"
"CLICK EXCHANGE INC.  CLIC ÉCHANGE INC.","807-10500","BOULEVARD DE L'ACADIE"," ","MONTRÉAL","QC","5149800606","H4N2V4"
" ","5","MESSAY SQUARE CANADA","APT # 808","TORONTO","ON","4165578569","M4C5L6"
"CONTINENTAL CURRENCY EXCHANGE CANADA LTD","419","KING STREET WEST CANADA"," ","OSHAWA","ON","9055761600","L1J2K5"
" ","507","OAKWOOD AVE CANADA"," ","YORK","ON","4166587773","M6E2W9"
"9356-3575 QUÉBEC INC.","1376","SAINTE-CATHERINE OUEST"," ","MONTREAL","QC","5145166371","H3G1P8"
"STRIPE CANADA PAYMENT SERVICES LTD.","200","BURRARD ST"," ","VANCOUVER","BC","14152140215","V6C3L6"
" ","4220","STEELES AV WEST","UNIT 14","WOODBRIDGE","ON","16474019584","L4L3S8"
"9355-4905 QUÉBEC INC.","815","BLVD."," ","MONTRÉAL","QC","5147445475","H4L3L7"
"BLUE SKY FINANCIAL INVESTMENT CONSTRUCTION INC","32","SPADINA ROAD"," ","RICHMOND HILL","ON","4168903040","L4B2Y3"
"2594759 ONTARIO INC","6120A","YONGE STREET","UNIT 211","TORONTO","ON","4167320540","M2M3W7"
"KB FREIGHT LINK INCORPORATION","3457","WESTON ROAD","UNIT 318","NORTH YORK","ON","6472996126","M9M0G3"
"MONEXIFY INC.","1801 1","YONGE ST."," ","TORONTO","ON","6472076184","M5E1W7"
" ","APT-307-3892","BATHURST STREET"," ","NORTH YORK","ON","6479379350","M3H3N5"
"GLOBAL MSB SOLUTIONS INC","4240","RUE SERE"," ","VILLE SAINT LAURENT","QC","5148368820","H4T1A6"
"CAMBRIDGE MERCANTILE CORP.","212","KING STREET WEST","SUITE 400","TORONTO","ON","4166466401","M5H1K5"
"YORK TRUST EXCHANGE AND FINANCIAL SERVICE INC.","10255","YONGE ST"," ","RICHMOND HILL","ON","6475478300","L4C3B2"
" ","67_10","OLD PINE TRAIL"," ","ST.CATHARINES","ON","9053257749","L2M4S1"
"NAZERAN EXCHANGE LIMITED","4","GRAND OAKS CRT"," ","BRAMPTON","ON","4389224955","L6Z3K7"
"KSHER WIKAAS PAYMENTS (CANADA) INC","601","WEST BROADWAY","SUITE M3","VANCOUVER","BC","7788389100","V5Z4C2"
" ","219 415","OAKDALE ROAD"," ","TORONTO","ON","6479893275","M3N1W7"
"BUREAU DE CHANGE LUCKY CHAN INC.","6652 A"," "," ","MONTRÉAL","QC","5144316294","H2S2M3"
"GREENLAND CAPITAL INC.","202 7100","WOODBINE AVE CANADA"," ","MARHAM","ON","6479270066","L3R5J2"
"WORLD SOLIDARITY DEVELOPMENT","3827","CROWSNEST AVENUE"," ","OTTAWA","ON","6132766400","K1V1K4"
"10290424 CANADA INC.","3000","LANGSTAFF ROAD","SUITE 9","VAUGHAN","ON","6479181103","L4K4R7"
"IBO TECH INC.","1081-8700","MCKIM WAY"," ","RICHMOND","BC","7787981605","V6X4A5"
" ","20","REDFINCH WAY"," ","BRAMPTON","ON","9058674424","L7A2B3"
"CANADIAN INTERNATIONAL MONEY MARKET INC.","20628","93 AVE NW"," ","EDMONTON","AB","7806950906","T5T4B2"
"XCETO LTD.","124","GRAY WILLOW PLACE CANADA"," ","MANOTICKE","ON","6138648611","K4M0B3"
"LEADING PAY FINANCIAL TECHNOLOGY CORPORATION OF CANADA","2234","MARINE DRIVE"," ","WEST VANCOUVER","BC","6043691888","V7V1K4"
"SHIFT CONNECT LTD","310 323","10TH AVE SW"," ","CALGARY","AB","4032695402","T2R0A5"
"SAF FINANCIAL SERVICES PTY. LTD","512","MALPEQUE ROAD"," ","WINSLOE","PE","19023160566","C1E1Z2"
"1121920 B.C. LTD.","15483","104 AVENUE"," ","SURREY","BC","6047252425","V3R1N9"
"EBURY PARTNERS CANADA LTD","500-30","WELLINGTON STREET WEST COMMERCE COURT"," ","TORONTO","ON","4168633290","M5L1E2"
"CROSSLINKS MONEY TRANSFER CORPORATION","308","5TH AVENUE EAST CANADA"," ","VANCOUVER","BC","4166287196","V5T1H4"
"MT. BRISEMIA CAPITAL CORP.","21","POSTHILL DR. S.W."," ","CALGARY","AB","4037001913","T3H0A8"
" ","51","VALLEYHAVEN LANE"," ","GUELPH","ON","5198312142","N1E0A5"
"ROHI HOLDINGS INC","4208","161 AVENUE NW"," ","EDMONTON","AB","7809340056","T5Y0G5"
"CHENGQI FINANCIAL INC.","20","ERB ST WEST","SUITE 1003","WATERLOO","ON","18555120001","N2L1T2"
"TODAYSLINK INC.","200E","HADDON ROAD SW"," ","CALGARY","AB","4038913344","T2V2Y6"
"RACOM FINANCIAL INC.","3173-8700","MCKIM WAY"," ","RICHMOND","BC","7789268898","V6X4A5"
"MONEYJET FINANCIAL LTD.","2255-1055","WEST GEORGIA STREET"," ","VANCOUVER","BC","6045066000","V6E3R5"
"HLYC HOLDINGS INC","314-4951","SANDERS STREET"," ","BURNABY","BC","6047735667","V5H1S8"
"KITKO GROUP INC.","6083","YONGE STREET"," ","NORTH YORK","ON","6477183903","M2M3W6"
"ALPINE CURRENCY EXCHANGE LTD","12827","76 AVENUE","UNIT 109","SURREY","BC","6045033650","V3W2V3"
"1086928 B.C. LTD.","203-4255","SARDIS ST"," ","BURNABY","BC","7788612897","V5H1K6"
"THE VICA INTERNATIONAL FINANCIAL GROUP LTD.","5030","BELLEVILLE AVE CANADA"," ","BURNABY","BC","7783869431","V5G2S6"
"DULCE VIDA LTD.","117","ABURN BAY SQ. S.E."," ","CALGARY","AB","5872271626","T3M0Y6"
"9361-1549 QUEBEC INC.","370","RUE JEAN-TALON E.","UNIT A","MONTREAL","QC","5148781378","H2R1T3"
"ESKAN TRADE LTD","855","WEST 16TH ST","#214","NORTH VANCOUVER","BC","6049840845","V7P1R2"
"CHECKPAY TECHNOLOGIES LTD.","135-11300","NUMBER 5 ROAD"," ","RICHMOND","BC","7787515420","V2R4H1"
"CANADA JAWELLA LTD.","2010","WINSTON PARK DRIVE","SUITE 200","OAKVILLE","ON","2892917704","L6H5R7"
"FOREXBRIDGE INC.","122 7","WESTPARK COMMON SW"," ","CALGARY","AB","14037712736","T3H0Y4"
"GULF PEARL LTD.","1704 350","SENECA HILL DRIVE"," ","TORONTO","ON","4168543017","M2J4S7"
"10461016 CANADA INC.","350","ELLIOTT ST E","UNIT 106","WINDSOR","ON","4169312860","N9A6Y7"
"8116610 CANADA INC","511","PLACE D'ARMES","SUITE 328","MONTRÉAL","QC","5149661323","H2Y2W7"
" ","177","WAYFIELD DRIVE"," ","WINNIPEG","MB","2048694771","R3T6C8"
"TAJ CURRENCY EXCHANGE INC.","6087","YONGE STREET"," ","NORTH YORK","ON","6477803300","M2M3W2"
"ASSURE REMITTANCE & TRADING LTD.","4203","WHITEHORN DRIVE NE CANADA"," ","CALGARY","AB","4037147382","T1Y4T5"
"AFRAKHTEH FINANCIALS INC.","205-126","E 15TH ST."," ","NORTH VANCOUVER","BC","6042400707","V7L2P9"
"MONNAIE GLOBE INC.","2577","RUE JEAN TALON EST"," ","MONTRÉAL","QC","5149835699","H2A1T8"
"9352-0534 QUEBEC INC.","101-367","RUE SHERBROOKE OUEST"," ","MONTREAL","QC","5144624125","H3A1B5"
"1142254 B.C. LTD.","3020","FRASER STREET"," ","VANCOUVER","BC","7787515420","V5T3W3"
"UIA FINANCIAL INC.","216-505","HWY 7 EAST CANADA"," ","THORNHILL","ON","9057313317","L3T7T1"
"SHIVAAY FOREX INC.","501/B","NELSON ROAD"," ","SASKATOON","SK","3062413870","S7S1P4"
"CITCON CANADA CORPORATION","100 713","COLUMBIA STREET"," ","NEW WESTMINSTER","BC","16505294766","V3M1B4"
"STERLINPAY LTD.","85","DUKE STREET WEST CANADA"," ","KITCHENER","ON","9059793293","N2H0B7"
"GORJI G.P.","194-4055","SAINT CATHRINE"," ","MONTREAL","QC","5144625185","H3Z3J8"
"I.N.A. CORPORATION","5365","FERRY STREET"," ","NIAGARA FALLS","ON","6479786440","L2G1R9"
"PAYOPT TRANSFERT INC.","32-181","PLACE"," ","LAVAL","QC","5148231389","H7G3P6"
"GOLDEN DIAMONDS CONSULTING LTD","213-4800","NO.3 ROAD"," ","RICHMOND","BC","7788559233","V6X2A7"
"ALPHA FX LIMITED","2","EASTBOURNE TERRACE"," ","LONDON"," ","441184380127","W2 6LG"
"MOOOO-CONNECT & XCHANGE INC.","415","OAKDALE ROAD","UNIT 240","NORTH YORK","ON","4167320864","M3N1W7"
"JAPPOO MONEY TRANSFER INC.","4388","RUE SAINT-DENIS","BUREAU 200","MONTRÉAL","QC","5149271970","H2J2L1"
"MONEYFASTER.CA CORPORATION","260","SIERRA MADRE CRT SW"," ","CALGARY","AB","4034005886","T3H3G7"
"ATLANTIC VIA PACIFIC TRADING INC.","6120A","YONGE CANADA"," ","TORONTO","ON","4166709396","M2M3W7"
" ","8755","SHERBROOKE EST"," ","MONTREAL","QC","5149753050","H1L1C2"
"2586513 ONTARIO INC.","30","SECRETARIAT DRIVE"," ","ETOBICOKE","ON","4166799510","M9W6X4"
"2565708 ONTARIO INC.","1143","MORNINGSIDE AVE.","UNIT 1","SCARBOROUGH","ON","4162822273","M1B0A7"
"V-RICH FINANCIAL INC","119","REVELSTOKE CRESCENT"," ","RICHMOND HILL","ON","6479820212","L4B4T5"
"ESSENCE PAY CORPORATION","3894","PASSWAY ROAD"," ","MISSISSAUGA","ON","4166669632","L5N8N9"
"VERSION PAY INC.","790-1111","WEST HASTINGS STREET"," ","VANCOUVER","BC","7783792891","V6E2J3"
"ADVANCED FOREIGN EXCHANGE LTD","108","WEST 17TH CANADA"," ","NORTH VANCOUVER","BC","6049716575","V7M2J6"
"FINTEAM FINANCIAL INVESTMENT CONSTRUCTION MANAGEMENT INC.","7368","8A","YONGE ST."," ","THORNHILL","ON","9055978787","L4J8H9"
"8BITCHAIN INC.","900","CHALLINOR TERRACE"," ","MILTON","ON","6472833814","L9T7V6"
"REMESAS CANADA LIMITED","412","DELANEY DRIVE"," ","AJAX","ON","4165262266","L1T3Y7"
"HADDAYA TRANSFER INC.","4402","38 ST NE CANADA"," ","CALGARY","AB","5877186655","T1Y5S9"
"YALLAXASH FINANCE LTD.","7775","RUE LOIRE"," ","BROSSARD","QC","5146600337","J4Y0H8"
"CROWN MUTUAL CREDIT SERVICES LTD - CAPEX247.COM GROUP","200 75","WEST BROADWAY"," ","VANCOUVER","BC","6047600151","V5Y1P1"
"ACRELAND CREDIT LTD.","9140","LESLIE ST","SUITE 110","RICHMOND HILL","ON","6478756808","L4B0A9"
"NEXON INCORPORATED","82","FOREST GROVE DR."," ","TORONTO","ON","6479367080","M2K1Z7"
"EASY TRANSFER INC.","250","ALBERT STREET"," ","REGINA","SK","18888375414","S4S3R9"
"THE SUCCINO GROUP INC","2299","FLANDERS AVENUE SW"," ","CALGARY","AB","5879665203","T2T5K9"
" ","380","ASSINIBOINE RD"," ","TORONTO","ON","6476084089","M3J1L4"
"CANADA CHANGJIANG MANAGEMENT LTD","150-4140","NO 3 ROAD"," ","RICHMOND","BC","7786536696","V6X2C2"
"TRANSFEREASY CANADA INC.","1","YONGE STREET","UNIT 202","TORONTO","ON","8777010555","M5E1W7"
"O.I.T INC","120","NEWKIRK RD","UNIT 30","RICHMOND HILL","ON","4168878346","L4C9S7"
"WEST VANCOUVER FINANCIAL SERVICES LTD.","1385","MARINE DRIVE"," ","WEST VANCOUVER","BC","6048171213","V7T 1B6"
"ON SPOT EXCHANGE INC.","4","PRINCE STREET","UNIT 202","CHARLOTTETOWN","PE","19023885554","C1A0C4"
"PCS MONEY SERVICES LP","816-100","HARRISON GARDEN BLVD CANADA"," ","TORONTO","ON","6479616020","M2N 0C2"
"HENG SHENG FINANCIAL PARTY (2018) LTD","#1015-9650","HARVEST HILLS BLVD NE CANADA"," ","CALGARY","AB","5879985075","T3K0B3"
" ","1611-840","QUEENS PLATE DRIVE"," ","ETOBICOKE","ON","4167325366","M9W0E7"
"MIGAHID & ELSAWI CO. LTD.","25","PAULINE AVENUE"," ","TORONTO","ON","4164338553","M6H 3M7"
"GROVEWOOD GLOBAL INC","5","GROVEWOOD ST"," ","RICHMONDHILL","ON","4168900876","L4E4X1"
" ","804 400"," "," ","COQUITLAM","BC","7782451042","V3H0E1"
"ECOMM LINK LTD","120","ILSLEY AVENUE"," ","DARTMOUTH","NS","7057310341","B3J 1Z9"
"2615293 ONTARIO INC","#8,144","KENNEDY ROAD SOUTH"," ","BRAMPTON","ON","4168395601","L6W3G4"
"PESALINE LIMITED","104-14507","MILLER BLVD CANADA"," ","EDMONTON","AB","5877086013","T5Y3A8"
"1989514 ONTARIO INC","1942","WESTON ROAD"," ","TORONTO","ON","6479788650","M9N1W2"
"10490415 CANADA INC","7100","202","WOODBINE AVE UINT","CANADA"," ","MARKHAM","ON","4169125089","L3R5J2"
"BAHMANI FINANCIAL SERVICES","6120A","YONGE ST #209"," ","TORONTO","ON","4166160123","M2M3W7"
"2550539 ONTARIO INC","19","BARBERRY PL CANADA","UNIT 215","NORTH YORK","ON","6478703400","M2K3E3"
" ","419","BELANGER EST"," ","MONTREAL, QUEBEC","QC","5145706565","H2S1G3"
"REVOLUT LTD.","107","CHEAPSIDE"," ","LONDON"," ","447543502470","EC2V 6DN"
"PUNGLE INC.","300-14","DUNCAN ST"," ","TORONTO","ON","4163035337","M5H3G8"
"COINSEASON CAPITAL INC.","200 13571","COMMERCE PARKWAY"," ","RICHMOND","BC","7788989515","V6V2Z8"
"GOLD WHC CAPITAL LTD.","111","ST. CLAIR AVE WEST","UNIT 508","TORONTO","ON","6475739199","M4V1N5"
"ARKIN TECHNOLOGIES INC.","47A 4567","LOUGHEED HWY"," ","BURNABY","BC","16047207709","V5C2A0"
"IPAY DNA CANADA LTD","75","WEST BROADWAY STREET"," ","VANCOUVER","BC","6047600151","V5Y1P1"
"LZC CURRENCY LTD","16","BRANCH AVE CANADA"," ","ETOBICOKE","ON","5717191951","M8W1M7"
"SIDHU GROUP VENTURE LTD.","1-2120","NORTH PARK DR"," ","BRAMPTON","ON","9057993333","L6S0C9"
"GOLDEN TREASURE INC","1225","MACKAY STREET"," ","MONTREAL","QC","5145854983","H3G2H5"
"LONG PHUONG HOLDING COMPANY INC","1100-1200","WEST 73 AVE CANADA"," ","VANCOUVER","BC","6047267007","V6P6G5"
" ","1804-501","40TH AVE NW"," ","CALGARY","AB","2048949006","T2K5S5"
"AVANTERA FINANCIAL LTD","1516","MARINE DR"," ","WEST VANCOUVER","BC","6042182636","V7V1H8"
"EASY GLOBAL LINE LTD","8271","UNIT5","WESTMINSTER HWY"," ","RICHMOND","BC","7782387278","V6X1A7"
"2462344 ONTARIO INC.","6-70","TOWN CENTRE COURT"," ","TORONTO","ON","6478338094","M1P0B2"
"THE CURRENCY EXCHANGE HOUSE LIMITED"," ","BLUE WATER BRIDGE"," ","POINT EDWARDS","ON","9059840085","N7V 4J5"
" ","12-3333","MCCARTHY ROAD"," ","OTTAWA","ON","6137124141","K1V9X5"
"ENCOREFX LTD.","517","FORT STREET"," ","VICTORIA","BC","2504125253","V8W1E7"
"TNB FINANCIAL CONSULTING INC.","903 7","NORTH PARK ROAD"," ","THORNHILL","ON","6476745604","L4J0C9"
"JICA IMPORTS & EXPORTS LTD","211-6120A","YONGE ST"," ","TORONTO","ON","4167320540","M2M3W7"
"ZETA FX GROUP LTD","5-2134","CORNWALL ST"," ","REGINA","SK","3065395003","S4P2K7"
"FARESTNET INC","23","PARKER AVE CANADA"," ","RICHMOND HILL","ON","6476285941","L4E2X3"
"JISU'S CORPORATION","354","LINDENWOOD DR W CANADA"," ","WINNIPEG","MB","2048941345","R3P2A9"
"LUCID ELLIPTIC SERVICES CORP.","1205","1 DE BOERS DR"," ","NORTH YORK","ON","6476699548","M3J3E5"
"ARAD INC","406-17","RUDDINGTON DR"," ","TORONTO","ON","6479832613","M2K0A8"
" ","12-3333","MCCARTHY RD"," ","OTTAWA","ON","6139819963","K1V9X5"
" ","622","GAREAU STREET"," ","WINNIPEG","MB","2048870952","R2J0P9"
"YORK FINANCIAL & CONSTRUCTION CONSULTING INC.","24","BRIARGLEN RD."," ","MARKHAM","ON","6474018159","L6C2Z6"
" ","3143","EGLINTON AVE. EAST CANADA"," ","SCARBOROUGH","ON","6474609202","M1J2G2"
"GROUP LINK INC."," ","#12-3620-29TH STREET NE CANADA"," ","CALGARY","AB","4032762221","T1Y5Z8"
" ","94","SEMINOLE AVENUE"," ","TORONTO","ON","6479975000","M1J1N6"
"SMARTDOUDOU INC.","516-60","SOUTH TOWN CENTRE BLVD. CANADA"," ","MARKHAM","ON","4165102991","L6G0C5"
" ","2217 320","CLAREVIEW STATION DR"," ","EDMONTON","AB","5877789881","T5Y0E5"
"NATIONAL DIGITAL ASSET EXCHANGE INC.","815","8 AVE. SW","#200","CALGARY","AB","4039984021","T2P3P2"
"10632902 CANADA CORP","8","YORK STREET","APT 608","TORONTO","ON","5197022334","M5J2Y2"
"WIREXEND PAYMENTS INC.","4170","STILL CREEK DRIVE"," ","BURNABY","BC","15304954325","V5C6C6"
"ECOPLASTIA LTD.","201 30","SIERRA MORENA MEWS SW"," ","CALGARY","AB","5879695747","T3H3K7"
"BOSON VENTURE INC.","2020-9111","BECKWITH RD"," ","RICHMOND","BC","6047049174","V6X1V7"
"DINNO CURRENCY EXCHANGE INC","409","BARONDALE DRIVE"," ","MISSISSAUGA","ON","6476182006","L4Z3V1"
" ","1702","1188 HOWE ST"," ","VANCOUVER","BC","7783200481","V6Z2S8"
"1970281 ONTARIO LTD.","3621","HIGHWAY 7 EAST","SUITE 303","MARKHAM","ON","6473027866","L3R0G6"
"KIALA GROUP INC","8514","AVENUE"," ","BROSSARD","QC","4164606365","J4Y3C5"
"RATESHOP INC.","6 1200","DERRY RD E"," ","MISSISSAUGA","ON","4168272626","L5T 0B3"
"VG INTERNATIONAL BUSINESS LTD.","121-7900","WESTMINSTER HWY"," ","RICHMOND","BC","7783186180","V6X1A5"
"CALVIN BUI & PARTNERS INC.","5881","ORMIDALE"," ","VANCOUVER","BC","6047244071","V5R4R4"
"AL JAZEERA UNION INC.","3033","HURONTARIO STREET"," ","MISSISSAUGA","ON","4168029104","L5A2G9"
"10686409 CANADA INC"," ","MCARTHUR AVE CANADA"," ","VANIER","ON","6137986564","K1L8C9"
"2570701 ONTARIO INC","6174","YONGE ST"," ","NORTH YORK","ON","4168294240","M2M3X1"
"WIBIT BLOCKCHAIN LTD.","200-13571","COMMERCE PARKWAY"," ","RICHMOND","BC","7788960898","V6V2Z8"
"ALT-1 CRYPTO EXCHANGE LTD.","10","DRAKE LANDING WAY"," ","OKOTOKS","AB","4039184194","T1S0B9"
"DYSAM EXCHANGE LIMITED","3488","COTE DES NEIGE","APT 1206","MONTREAL","QC","5148139538","H3H2M6"
"TESS INC","390","BAY STREET"," ","TORONTO","ON","16472437279","M5H2Y2"
"SKIPTI INC.","505","HWY 118"," ","BRACEBRIDGE","ON","3069144642","P1L2G7"
"COIN NERDS INC.","1718","LAKESHORE RD W UNIT B"," ","MISSISSAUGA","ON","3069144642","L5J1J5"
"COINBERRY LIMITED","#100-320","DAVENPORT RD"," ","TORONTO","ON","18886162646","M5R1K6"
"GLOBAL TREASURE INC","1225","NUM20","MACKAY STREET"," ","MONTREAL","QC","5145854983","H3G2H5"
"FIXEDPRICE.CA INC.","25","FANN DRIVE"," ","BRAMPTON","ON","6478636520","L7A4L4"
"DOLLARSMART GLOBAL PTE. LTD.","44/1","KANTARY TERRACE SOI 12","NIMMANHAEMAN RD","ROOM 305","SUTHEP, CHIANG MAI"," ","66955300275","50200"
"9922156 CANADA INC.","1215-7805","BAYVIEW AVENUE"," ","THORNHILL","ON","4165006000","L3T7N1"
"PRIORITY REMITTANCE LTD.","2632","CHARLES STREET"," ","VANCOUVER","BC","18332438282","V5K3A5"
" ","3805","MONT BLANC TERRACE","APT 309","HALIFAX","NS","9024017445","B3K6S3"
"SMILE TECHONOLOGIES CANADA LTD","5825","TIZ ROAD"," ","MISSISSAUGA","ON","1148547490","L5N0B6"
"2628040 ONTARIO INC.","607","PARLIMENT STREET"," ","TORONTO","ON","4162610003","M4X1P9"
"TOKKEN MSB INC","5582","MANOTICK MAIN STREET"," ","MANOTICK","ON","8186011133","K4M1A3"
"HIBIT BLOCKCHAIN INC.","#200-13571","COMMERCE PARKWAY"," ","RICHMOND","BC","6044993201","V6V2Z8"
"HIBIT TECHNOLOGY LTD.","UNIT 200-13571","COMMERCE PARKWAY"," ","RICHMOND","BC","6044993201","V6V2Z8"
"THE CURRENCY CLOUD INC","4789","YONGE STREET"," ","TORONTO","ON","16465938724","M2N0G3"
"NEXPAY CANADA LTD","67","YONGE STREET","SUITE 701","TORONTO","ON","4168457577","M5E1J8"
"2016463 ALBERTA LTD","204-15397","117 AVE NW"," ","EDMONTON","AB","2048800177","T5M3X4"
"120616 CONSULTING LTD.","125-6068","NO.3 RD."," ","RICHMOND","BC","7788916780","V6Y4M7"
"YOCOMPUTE INC.","718","HEDGEROW PLACE CANADA"," ","LONDON","ON","4169065468","N5X4L6"
"EMEDEL HOLDING INC.","15","WERTHEIM COURT","SUITE 203","RICHMOND HILL","ON","18335342255","L4B3H7"
"NILA HOLDING CORP.","48","CRAIGMONT DR"," ","TORONTO","ON","6477745507","M2H1C9"
"ANAM GROUP INC.","107 2495","LANCASTER RD"," ","OTTAWA","ON","8193070120","K1B4L5"
"MONEY GLOBE FINANCIAL GROUP INC.","200-1590","BELLEVUE AVENUE"," ","WEST VANCOUVER","BC","6044405070","V7V1A7"
"GOLDEN PLAZA COMPANY LTD.","888","GRANVILLE STREET"," ","VANCOUVER","BC","6046690587","V6Z1K3"
"NETDOLLAR INC.","201 294","CHABANEL STR. WEST CANADA"," ","MONTREAL","QC","4385588300","H2N1G5"
"1159519 B.C. LTD.","500 666","BURRARD STREET"," ","VANCOUVER","BC","6042672810","V6C3P6"
" ","2919","20 AVENUE NW"," ","EDMONTON","AB","7802926136","T6T0L8"
"1 WORLD MONEY INC","50","HEARTLEAF CRES."," ","BRAMPTON","ON","4168367800","L7A2B7"
